,id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores,home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores,away_post_win_prob,excitement_index
11807,400869210,2016,5,regular,2016-10-01T22:30:00.000Z,,False,True,17811.0,3914.0,Sam Boyd Stadium,2439,UNLV,Mountain West,45,"[0, 21, 10, 14]",0.9971700353270598,278,Fresno State,Mountain West,20,"[0, 7, 10, 3]",0.002829964672940166,3.4219294436
11808,400869125,2016,5,regular,2016-10-01T22:30:00.000Z,,False,True,68013.0,1056.0,Rose Bowl,26,UCLA,Pac-12,45,"[14, 0, 10, 21]",0.9971476244036845,12,Arizona,Pac-12,24,"[7, 0, 3, 14]",0.0028523755963154596,4.2797355854
11809,400869211,2016,5,regular,2016-10-01T23:59:00.000Z,,False,True,23503.0,3610.0,Aloha Stadium,62,Hawai'i,Mountain West,38,"[3, 14, 21, 0]",0.9999785055421594,2440,Nevada,Mountain West,17,"[0, 3, 0, 14]",0.00002149445784060955,3.2132544418
11810,400869822,2016,6,regular,2016-10-05T20:00:00.000Z,,False,True,0.0,3625.0,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,27,"[0, 10, 7, 10]",0.8623977796888063,290,Georgia Southern,Sun Belt,26,"[7, 6, 10, 3]",0.13760222031119373,6.2823887456
11811,400869531,2016,6,regular,2016-10-06T20:00:00.000Z,,False,True,34743.0,3805.0,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,34,"[0, 3, 17, 14]",0.10497638528113044,218,Temple,American Athletic,27,"[6, 7, 0, 14]",0.8950236147188696,6.9769443683
11812,400869379,2016,6,regular,2016-10-06T20:00:00.000Z,,False,True,17978.0,3776.0,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,55,"[21, 14, 17, 3]",0.9305463802458968,98,Western Kentucky,Conference USA,52,"[14, 10, 7, 21]",0.06945361975410325,4.6239609198
11813,400869457,2016,6,regular,2016-10-07T19:30:00.000Z,,False,True,44500.0,3615.0,Alumni Stadium,103,Boston College,ACC,10,"[3, 0, 7, 0]",0.004130779629205008,228,Clemson,ACC,56,"[21, 0, 14, 21]",0.995869220370795,1.26210189449999
11814,400868962,2016,6,regular,2016-10-07T20:00:00.000Z,,False,False,20118.0,3918.0,Foreman Field,295,Old Dominion,Conference USA,36,"[10, 9, 10, 7]",0.9964507021942154,113,UMass,FBS Independents,16,"[0, 9, 7, 0]",0.0035492978057846125,3.2350826386
11815,400869533,2016,6,regular,2016-10-07T20:00:00.000Z,,False,True,20089.0,3674.0,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,43,"[10, 13, 7, 7, 6]",0.3871418596652428,2567,SMU,American Athletic,40,"[14, 6, 7, 10, 3]",0.6128581403347573,10.4829094113999
11816,400869214,2016,6,regular,2016-10-07T21:00:00.000Z,,False,True,20090.0,3971.0,University Stadium,167,New Mexico,Mountain West,21,"[7, 0, 0, 14]",0.005892571602319,68,Boise State,Mountain West,49,"[14, 28, 7, 0]",0.994107428397681,1.4559296028
11817,400869534,2016,6,regular,2016-10-08T11:30:00.000Z,,False,True,24169.0,3892.0,Rentschler Field,41,Connecticut,American Athletic,20,"[0, 7, 10, 3]",0.9575666351619747,2132,Cincinnati,American Athletic,9,"[0, 9, 0, 0]",0.04243336483802529,6.1308822032
11818,400869381,2016,6,regular,2016-10-08T12:00:00.000Z,,False,True,19818.0,3604.0,Alamodome,2636,UT San Antonio,Conference USA,55,"[28, 10, 7, 10]",0.9999379266826445,2572,Southern Mississippi,Conference USA,32,"[7, 14, 3, 8]",0.00006207331735552657,4.74473839119999
11819,400869615,2016,6,regular,2016-10-08T12:00:00.000Z,,True,True,92100.0,499.0,Cotton Bowl,201,Oklahoma,Big 12,45,"[7, 7, 21, 10]",0.7826540315738392,251,Texas,Big 12,40,"[3, 10, 14, 13]",0.21734596842616083,7.4908837595
11820,400869535,2016,6,regular,2016-10-08T12:00:00.000Z,,False,True,0.0,3886.0,Raymond James Stadium,58,South Florida,American Athletic,38,"[7, 10, 7, 14]",0.9671585492517688,151,East Carolina,American Athletic,22,"[3, 3, 7, 9]",0.032841450748231193,2.79655348859999
11821,400869599,2016,6,regular,2016-10-08T12:00:00.000Z,,False,True,23946.0,3833.0,Memorial Stadium,2305,Kansas,Big 12,23,"[7, 3, 13, 0]",0.40503130601837684,2628,TCU,Big 12,24,"[0, 14, 0, 10]",0.5949686939816232,7.2681686353
11822,400869668,2016,6,regular,2016-10-08T12:00:00.000Z,,False,True,49145.0,3953.0,TCF Bank Stadium,135,Minnesota,Big Ten,7,"[0, 0, 7, 0]",0.41630485708750187,2294,Iowa,Big Ten,14,"[0, 3, 3, 8]",0.5836951429124981,6.6901898314
11823,400869669,2016,6,regular,2016-10-08T12:00:00.000Z,,False,True,100778.0,3632.0,Beaver Stadium,213,Penn State,Big Ten,38,"[7, 17, 7, 7]",0.9990482920269735,120,Maryland,Big Ten,14,"[7, 7, 0, 0]",0.000951707973026461,4.0129685112
11824,400869021,2016,6,regular,2016-10-08T12:00:00.000Z,,False,True,60102.0,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,14,"[0, 0, 7, 7]",0.007491057345450076,2,Auburn,SEC,38,"[14, 21, 0, 3]",0.9925089426545499,2.3480071467
11825,400868951,2016,6,regular,2016-10-08T12:00:00.000Z,,False,False,58200.0,3670.0,Carter-Finley Stadium,152,NC State,ACC,10,"[3, 0, 0, 7]",0.8324682480925424,87,Notre Dame,FBS Independents,3,"[0, 0, 3, 0]",0.16753175190745762,5.8560827383
11826,400869458,2016,6,regular,2016-10-08T12:30:00.000Z,,False,True,47425.0,3752.0,Heinz Field,221,Pittsburgh,ACC,37,"[7, 14, 3, 13]",0.9753752038064721,59,Georgia Tech,ACC,34,"[3, 17, 0, 14]",0.024624796193527865,6.7992475634
11827,400869300,2016,6,regular,2016-10-08T14:00:00.000Z,,False,True,23077.0,3876.0,Peden Stadium,195,Ohio,Mid-American,30,"[3, 20, 7, 0]",0.9649873354008804,189,Bowling Green,Mid-American,24,"[0, 7, 10, 7]",0.03501266459911956,2.5603529496
11828,400869302,2016,6,regular,2016-10-08T15:00:00.000Z,,False,True,11094.0,3768.0,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,35,"[14, 7, 7, 7]",0.9718415230320995,193,Miami (OH),Mid-American,13,"[3, 3, 7, 0]",0.028158476967900525,2.36649979899999
11829,400869536,2016,6,regular,2016-10-08T15:00:00.000Z,,False,True,34531.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,46,"[10, 10, 21, 5]",0.16423590017401224,248,Houston,American Athletic,40,"[10, 10, 7, 13]",0.8357640998259878,6.1480550396
11830,400869304,2016,6,regular,2016-10-08T15:00:00.000Z,,False,True,21412.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,20,"[0, 3, 10, 7]",0.021785382649651436,2649,Toledo,Mid-American,35,"[0, 7, 14, 14]",0.9782146173503485,3.1821295799
11831,400869823,2016,6,regular,2016-10-08T15:30:00.000Z,,False,True,13179.0,3495.0,Georgia Dome,2247,Georgia State,Sun Belt,41,"[0, 24, 17, 0]",0.9988661554680182,326,Texas State,Sun Belt,21,"[14, 0, 7, 0]",0.0011338445319818424,3.151062274
11832,400869301,2016,6,regular,2016-10-08T15:30:00.000Z,,False,True,20532.0,3965.0,UB Stadium,2084,Buffalo,Mid-American,20,"[0, 3, 3, 14]",0.029838313778062456,2309,Kent State,Mid-American,44,"[10, 10, 7, 17]",0.9701616862219375,3.700269844
11833,400869299,2016,6,regular,2016-10-08T15:30:00.000Z,,False,True,20044.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,24,"[3, 14, 0, 7]",0.9777461456649904,2050,Ball State,Mid-American,21,"[7, 0, 7, 7]",0.022253854335009593,6.2787906375
11834,400869213,2016,6,regular,2016-10-08T15:30:00.000Z,,False,True,26623.0,3984.0,War Memorial Stadium,2751,Wyoming,Mountain West,35,"[7, 7, 14, 7]",0.6139248548794102,2005,Air Force,Mountain West,26,"[0, 6, 7, 13]",0.3860751451205898,6.301596641
11835,400868927,2016,6,regular,2016-10-08T15:30:00.000Z,,False,False,74214.0,3936.0,Spartan Stadium,127,Michigan State,Big Ten,14,"[7, 0, 0, 7]",0.12691822661032473,252,BYU,FBS Independents,31,"[0, 3, 7, 21]",0.8730817733896753,4.9758366519
11836,400869023,2016,6,regular,2016-10-08T15:30:00.000Z,,False,True,106248.0,3795.0,Kyle Field,245,Texas A&M,SEC,45,"[21, 0, 7, 7, 3, 7]",0.703349222231097,2633,Tennessee,SEC,38,"[7, 0, 7, 21, 3, 0]",0.29665077776890303,6.3103066025
11837,400869459,2016,6,regular,2016-10-08T15:30:00.000Z,,False,True,33000.0,3787.0,Kenan Memorial Stadium,153,North Carolina,ACC,3,"[0, 3, 0, 0]",0.004084504965407172,259,Virginia Tech,ACC,34,"[6, 7, 14, 7]",0.9959154950345929,3.269165209
11838,400869643,2016,6,regular,2016-10-08T15:30:00.000Z,,False,True,107420.0,3861.0,Ohio Stadium,194,Ohio State,Big Ten,38,"[3, 21, 7, 7]",0.997132372318534,84,Indiana,Big Ten,17,"[3, 7, 7, 0]",0.0028676276814659785,0.956424868299999
11839,400868914,2016,6,regular,2016-10-08T15:30:00.000Z,,False,False,20613.0,3982.0,Wallace Wade Stadium,150,Duke,ACC,13,"[7, 6, 0, 0]",0.78293813326225998027,349,Army,FBS Independents,6,"[0, 6, 0, 0]",0.21706186673774001973,
11840,400869590,2016,6,regular,2016-10-08T15:30:00.000Z,,False,True,53239.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,Big 12,38,"[7, 7, 7, 17]",0.8416082931638631,66,Iowa State,Big 12,31,"[3, 14, 14, 0]",0.1583917068361369,8.568818331
11841,400869667,2016,6,regular,2016-10-08T15:30:00.000Z,,False,True,42912.0,3832.0,Memorial Stadium,356,Illinois,Big Ten,31,"[3, 13, 7, 8, 0]",0.942035659310195,2509,Purdue,Big Ten,34,"[7, 14, 3, 7, 3]",0.05796434068980505,8.84893843389999
11842,400869020,2016,6,regular,2016-10-08T16:00:00.000Z,,False,True,55030.0,3683.0,Commonwealth Stadium,96,Kentucky,SEC,20,"[7, 10, 0, 3]",0.9935860858665666,238,Vanderbilt,SEC,13,"[3, 0, 7, 3]",0.006413914133433396,6.32147224949999
11843,400869132,2016,6,regular,2016-10-08T16:00:00.000Z,,False,True,68302.0,477.0,Los Angeles Memorial Coliseum,30,USC,Pac-12,21,"[7, 7, 0, 7]",0.9692427065301825,38,Colorado,Pac-12,17,"[0, 0, 7, 10]",0.03075729346981748,6.3162596821
11844,400869217,2016,6,regular,2016-10-08T16:30:00.000Z,,False,True,16837.0,3935.0,Spartan Stadium,23,San José State,Mountain West,17,"[3, 7, 7, 0]",0.003882932623235019,62,Hawai'i,Mountain West,34,"[3, 21, 0, 10]",0.996117067376765,5.588930185
11845,400869303,2016,6,regular,2016-10-08T18:30:00.000Z,,False,True,28042.0,3980.0,Waldo Stadium,2711,Western Michigan,Mid-American,45,"[14, 7, 10, 14]",0.9997201422705194,2459,Northern Illinois,Mid-American,30,"[0, 17, 6, 7]",0.0002798577294805815,1.6435437704
11846,400869607,2016,6,regular,2016-10-08T19:00:00.000Z,,False,True,51540.0,3636.0,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,44,"[14, 17, 0, 13]",0.49537117413914344,2641,Texas Tech,Big 12,38,"[14, 14, 3, 7]",0.5046288258608566,6.4983939981
11847,400869018,2016,6,regular,2016-10-08T19:00:00.000Z,,False,True,75459.0,3887.0,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,30,"[7, 10, 7, 6]",0.005032149988699382,333,Alabama,SEC,49,"[14, 21, 7, 7]",0.9949678500113006,1.6764844785
11848,400869460,2016,6,regular,2016-10-08T19:00:00.000Z,,False,True,25162.0,3630.0,BB&T Field,154,Wake Forest,ACC,28,"[0, 14, 0, 14]",0.9926377247475998,183,Syracuse,ACC,9,"[2, 7, 0, 0]",0.0073622752524001855,6.9429223395
11849,400869380,2016,6,regular,2016-10-08T19:00:00.000Z,,False,True,18126.0,3825.0,Apogee Stadium,249,North Texas,Conference USA,38,"[7, 7, 14, 10]",0.9982503805227836,276,Marshall,Conference USA,21,"[7, 0, 14, 0]",0.001749619477216413,8.3930878025
11850,400869824,2016,6,regular,2016-10-08T19:00:00.000Z,,False,True,9524.0,3817.0,Malone Stadium,2433,Louisiana Monroe,Sun Belt,31,"[0, 21, 3, 7]",0.8245434222823593,70,Idaho,Sun Belt,34,"[16, 8, 7, 3]",0.17545657771764067,7.2827471207
11851,400869216,2016,6,regular,2016-10-08T19:00:00.000Z,,False,True,22411.0,3816.0,Mackay Stadium,2440,Nevada,Mountain West,27,"[7, 14, 0, 6]",0.7887546887819322,278,Fresno State,Mountain West,22,"[6, 0, 7, 9]",0.21124531121806778,4.2847275295
11852,400869636,2016,6,regular,2016-10-08T19:00:00.000Z,,False,True,53292.0,3754.0,High Point Solutions Stadium,164,Rutgers,Big Ten,0,"[0, 0, 0, 0]",0.0034841478117495373,130,Michigan,Big Ten,78,"[14, 29, 14, 21]",0.9965158521882505,0.6202654367
11853,400869133,2016,6,regular,2016-10-08T19:30:00.000Z,,False,True,58842.0,3626.0,Autzen Stadium,2483,Oregon,Pac-12,21,"[0, 7, 14, 0]",0.0037181738355571183,264,Washington,Pac-12,70,"[21, 14, 21, 14]",0.9962818261644428,1.677147149
11854,400869378,2016,6,regular,2016-10-08T20:00:00.000Z,,False,True,17751.0,3946.0,Sun Bowl Stadium,2638,UTEP,Conference USA,21,"[7, 0, 7, 7]",0.0057751347952444175,2229,Florida International,Conference USA,35,"[3, 10, 15, 7]",0.9942248652047556,4.30036323849999
11855,400869722,2016,6,regular,2016-10-08T20:00:00.000Z,,False,True,65685.0,3948.0,Hard Rock Stadium,2390,Miami,ACC,19,"[3, 10, 0, 6]",0.7140134463693779,52,Florida State,ACC,20,"[0, 3, 14, 3]",0.2859865536306221,7.65342785419999
11856,400869134,2016,6,regular,2016-10-08T21:00:00.000Z,,False,True,34066.0,3893.0,Reser Stadium,204,Oregon State,Pac-12,47,"[10, 7, 17, 7, 6]",0.952399693890836,25,California,Pac-12,44,"[0, 10, 7, 24, 3]",0.04760030610916399,7.88517194249999
11857,400869130,2016,6,regular,2016-10-08T22:00:00.000Z,,False,True,45917.0,587.0,Rice-Eccles Stadium,254,Utah,Pac-12,36,"[3, 9, 17, 7]",0.9683042688772487,12,Arizona,Pac-12,23,"[7, 7, 0, 9]",0.03169573112275126,5.00424242269999
11858,400869215,2016,6,regular,2016-10-08T22:00:00.000Z,,False,True,32387.0,3761.0,Sonny Lubick Field at Hughes Stadium,36,Colorado State,Mountain West,31,"[10, 0, 14, 7]",0.8561513812793764,328,Utah State,Mountain West,24,"[14, 10, 0, 0]",0.1438486187206236,6.6244056223
11859,400869218,2016,6,regular,2016-10-08T22:30:00.000Z,,False,True,33296.0,3932.0,Qualcomm Stadium,21,San Diego State,Mountain West,26,"[10, 3, 7, 6]",0.9999883311744111,2439,UNLV,Mountain West,7,"[0, 7, 0, 0]",0.00001166882558889526,1.8112643173
11860,400869131,2016,6,regular,2016-10-08T22:30:00.000Z,,False,True,48509.0,3947.0,Sun Devil Stadium,9,Arizona State,Pac-12,23,"[3, 0, 17, 3]",0.2965442569614409,26,UCLA,Pac-12,20,"[0, 3, 10, 7]",0.7034557430385591,8.43309240029999
11861,400869135,2016,6,regular,2016-10-08T22:30:00.000Z,,False,True,50424.0,3940.0,Stanford Stadium,24,Stanford,Pac-12,16,"[0, 3, 7, 6]",0.007305456600391014,265,Washington State,Pac-12,42,"[7, 7, 14, 14]",0.9926945433996089,3.6021248875
11862,400869377,2016,6,regular,2016-10-09T12:00:00.000Z,,False,True,7401.0,3715.0,FAU Stadium,2226,Florida Atlantic,Conference USA,23,"[3, 14, 0, 6]",0.08028328611815075,2429,Charlotte,Conference USA,28,"[7, 14, 7, 0]",0.9197167138818493,6.6523269571
11863,400869022,2016,6,regular,2016-10-09T14:30:00.000Z,,False,True,77221.0,3994.0,Williams-Brice Stadium,2579,South Carolina,SEC,14,"[0, 0, 7, 7]",0.15354002627592628,61,Georgia,SEC,28,"[7, 7, 0, 14]",0.8464599737240737,3.1096853329
11864,400869825,2016,7,regular,2016-10-12T20:00:00.000Z,,False,True,16960.0,3666.0,Cajun Field,309,Louisiana,Sun Belt,0,"[0, 0, 0, 0]",0.00925951026812566,2026,Appalachian State,Sun Belt,24,"[10, 14, 0, 0]",0.9907404897318743,1.6378884702
11865,400869461,2016,7,regular,2016-10-14T19:00:00.000Z,,False,True,55121.0,3873.0,Papa John's Cardinal Stadium,97,Louisville,ACC,24,"[7, 3, 7, 7]",0.9857319518377604,150,Duke,ACC,14,"[7, 0, 0, 7]",0.014268048162239588,2.2097347761
11866,400869538,2016,7,regular,2016-10-14T20:00:00.000Z,,False,True,21098.0,4729.0,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,14,"[0, 7, 0, 7]",0.03344419442162007,235,Memphis,American Athletic,24,"[3, 10, 3, 8]",0.96655580557838,3.855927689
11867,400869221,2016,7,regular,2016-10-14T22:00:00.000Z,,False,True,24731.0,3660.0,Bulldog Stadium,278,Fresno State,Mountain West,3,"[0, 0, 3, 0]",0.02323022244207743,21,San Diego State,Mountain West,17,"[3, 7, 7, 0]",0.9767697775579226,2.21384116909999
11868,400868928,2016,7,regular,2016-10-14T22:15:00.000Z,,False,False,62184.0,3801.0,LaVell Edwards Stadium,252,BYU,FBS Independents,28,"[7, 0, 0, 7, 7, 7]",0.8838359382815077,344,Mississippi State,SEC,21,"[7, 7, 0, 0, 7, 0]",0.11616406171849225,10.8965748542999
11869,400869608,2016,7,regular,2016-10-15T12:00:00.000Z,,False,True,86049.0,3835.0,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,38,"[14, 10, 7, 7]",0.998743876273363,2306,Kansas State,Big 12,17,"[0, 10, 0, 7]",0.0012561237266369707,1.38319926909999
11870,400869627,2016,7,regular,2016-10-15T12:00:00.000Z,,False,True,54111.0,3784.0,Jones AT&T Stadium,2641,Texas Tech,Big 12,17,"[7, 0, 3, 7]",0.007194697199399233,277,West Virginia,Big 12,48,"[10, 14, 3, 21]",0.9928053028006008,3.38924650939999
11871,400868915,2016,7,regular,2016-10-15T12:00:00.000Z,,False,False,38394.0,3841.0,Blaik Field at Michie Stadium,349,Army,FBS Independents,62,"[14, 21, 14, 13]",0.9999873854234931,322,Lafayette,,7,"[0, 7, 0, 0]",0.000012614576506919661,0.1506413864
11872,400869026,2016,7,regular,2016-10-15T12:00:00.000Z,,False,True,92746.0,3917.0,Sanford Stadium,61,Georgia,SEC,16,"[3, 3, 7, 3]",0.9775436910699834,238,Vanderbilt,SEC,17,"[7, 0, 3, 7]",0.0224563089300166,7.376507074
11873,400869671,2016,7,regular,2016-10-15T12:00:00.000Z,,False,True,41465.0,3665.0,Maryland Stadium,120,Maryland,Big Ten,10,"[0, 0, 0, 10]",0.009633217802844006,135,Minnesota,Big Ten,31,"[0, 14, 3, 14]",0.990366782197156,3.6757849898
11874,400869673,2016,7,regular,2016-10-15T12:00:00.000Z,,False,True,40239.0,3907.0,Ross-Ade Stadium,2509,Purdue,Big Ten,35,"[0, 7, 7, 21]",0.07700637952710243,2294,Iowa,Big Ten,49,"[21, 14, 7, 7]",0.9229936204728976,1.6300862543
11875,400869637,2016,7,regular,2016-10-15T12:00:00.000Z,,False,True,42640.0,3754.0,High Point Solutions Stadium,164,Rutgers,Big Ten,7,"[0, 0, 0, 7]",0.1657358392208026,356,Illinois,Big Ten,24,"[0, 7, 10, 7]",0.8342641607791974,3.4718542023
11876,400869462,2016,7,regular,2016-10-15T12:00:00.000Z,,False,True,81200.0,3836.0,Memorial Stadium,228,Clemson,ACC,24,"[3, 7, 7, 0, 7]",0.6098586597064931,152,NC State,ACC,17,"[0, 3, 7, 7, 0]",0.3901413402935069,7.65089863539999
11877,400869464,2016,7,regular,2016-10-15T12:30:00.000Z,,False,False,47609.0,721.0,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,35,"[21, 0, 0, 14]",0.9901607290370713,290,Georgia Southern,Sun Belt,24,"[7, 3, 0, 14]",0.009839270962928692,2.3681593734
11878,400869465,2016,7,regular,2016-10-15T12:30:00.000Z,,False,True,39522.0,3923.0,Scott Stadium,258,Virginia,ACC,31,"[21, 7, 0, 3]",0.063931824855691,221,Pittsburgh,ACC,45,"[14, 21, 0, 10]",0.936068175144309,5.4242023637
11879,400869308,2016,7,regular,2016-10-15T14:00:00.000Z,,False,True,23566.0,3876.0,Peden Stadium,195,Ohio,Mid-American,20,"[0, 3, 7, 10]",0.2830404009402168,2199,Eastern Michigan,Mid-American,27,"[3, 0, 10, 14]",0.7169595990597832,6.7898991273
11880,400869309,2016,7,regular,2016-10-15T14:30:00.000Z,,False,True,15160.0,3996.0,Yager Stadium,193,Miami (OH),Mid-American,18,"[0, 3, 9, 6]",0.4647625328295176,2309,Kent State,Mid-American,14,"[0, 7, 7, 0]",0.5352374671704824,7.92770838729999
11881,400869384,2016,7,regular,2016-10-15T14:30:00.000Z,,False,True,22411.0,3725.0,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,43,"[3, 17, 0, 10, 7, 6]",0.15306973629384546,98,Western Kentucky,Conference USA,44,"[3, 17, 7, 3, 7, 7]",0.8469302637061545,3.2845039368
11882,400869307,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,8495.0,3764.0,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,28,"[0, 7, 7, 7, 0, 7, 0]",0.09004194272747264,2117,Central Michigan,Mid-American,34,"[0, 14, 0, 7, 0, 7, 6]",0.9099580572725273,8.56784300589999
11883,400869672,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,75625.0,3936.0,Spartan Stadium,127,Michigan State,Big Ten,40,"[14, 3, 14, 9]",0.0983450883057804,77,Northwestern,Big Ten,54,"[7, 12, 21, 14]",0.9016549116942196,5.88482854509999
11884,400869827,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,23913.0,3975.0,Veterans Memorial Stadium,2653,Troy,Sun Belt,31,"[3, 3, 11, 14]",0.8874069317038781,2247,Georgia State,Sun Belt,21,"[0, 0, 14, 7]",0.11259306829612192,5.5875944688
11885,400869136,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,55463.0,3619.0,Arizona Stadium,12,Arizona,Pac-12,14,"[7, 0, 0, 7]",0.003808334000261343,30,USC,Pac-12,48,"[14, 20, 7, 7]",0.9961916659997386,2.1885014967
11886,400869219,2016,7,regular,2016-10-15T15:30:00.000Z,,True,True,18756.0,499.0,Cotton Bowl,2005,Air Force,Mountain West,40,"[10, 17, 7, 6]",0.7514742080329048,167,New Mexico,Mountain West,45,"[14, 21, 10, 0]",0.24852579196709523,6.3770872955
11887,400868963,2016,7,regular,2016-10-15T15:30:00.000Z,,False,False,13311.0,3738.0,Gillette Stadium,113,UMass,FBS Independents,28,"[7, 7, 7, 7]",0.11020092557865725,2348,Louisiana Tech,Conference USA,56,"[7, 21, 14, 14]",0.8897990744213428,2.1037514238
11888,400869305,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,16092.0,3965.0,UB Stadium,2084,Buffalo,Mid-American,21,"[7, 7, 0, 7]",0.15537468218698045,2050,Ball State,Mid-American,31,"[7, 0, 14, 10]",0.8446253178130195,5.5876655957
11889,400869306,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,30147.0,3739.0,Glass Bowl,2649,Toledo,Mid-American,42,"[7, 7, 13, 15]",0.78293813326225998027,189,Bowling Green,Mid-American,35,"[7, 0, 7, 21]",0.21706186673774001973,
11890,400868880,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,47598.0,4727.0,McLane Stadium,239,Baylor,Big 12,49,"[21, 21, 7, 0]",0.9999939726270223,2305,Kansas,Big 12,7,"[0, 0, 7, 0]",0.000006027372977723822,0.0806774517000004
11891,400869670,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,48254.0,3830.0,Memorial Stadium,84,Indiana,Big Ten,22,"[0, 8, 7, 7]",0.49600065150736644,158,Nebraska,Big Ten,27,"[17, 0, 0, 10]",0.5039993484926335,4.9598698985
11892,400869028,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,102455.0,3853.0,Neyland Stadium,2633,Tennessee,SEC,10,"[0, 7, 3, 0]",0.0036789882134957287,333,Alabama,SEC,49,"[14, 7, 14, 14]",0.9963210117865042,2.262998633
11893,400869310,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,11321.0,3768.0,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,0,"[0, 0, 0, 0]",0.0038920410856243598,2711,Western Michigan,Mid-American,41,"[14, 13, 7, 7]",0.9961079589143756,1.2341081768
11894,400869463,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,77102.0,3697.0,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,17,"[3, 7, 7, 0]",0.999091377332841,154,Wake Forest,ACC,6,"[0, 3, 3, 0]",0.0009086226671589648,2.0813010712
11895,400869723,2016,7,regular,2016-10-15T15:30:00.000Z,,False,True,58731.0,3948.0,Hard Rock Stadium,2390,Miami,ACC,13,"[0, 3, 7, 3]",0.25349583318993646,153,North Carolina,ACC,20,"[10, 10, 0, 0]",0.7465041668100636,6.2166654017
11896,400869466,2016,7,regular,2016-10-15T15:45:00.000Z,,False,True,33838.0,1964.0,Carrier Dome,183,Syracuse,ACC,31,"[7, 10, 0, 14]",0.5836936293205501,259,Virginia Tech,ACC,17,"[3, 0, 6, 8]",0.41630637067944987,8.5934048361
11897,400869139,2016,7,regular,2016-10-15T16:00:00.000Z,,False,True,32093.0,3893.0,Reser Stadium,204,Oregon State,Pac-12,14,"[0, 0, 7, 7]",0.5356478971197997,254,Utah,Pac-12,19,"[9, 3, 0, 7]",0.46435210288020035,4.361464128
11898,400869025,2016,7,regular,2016-10-15T16:00:00.000Z,,False,True,88825.0,3634.0,Ben Hill Griffin Stadium,57,Florida,SEC,40,"[0, 20, 6, 14]",0.9996383607160539,142,Missouri,SEC,14,"[0, 0, 7, 7]",0.00036163928394605804,2.2044338043
11899,400869828,2016,7,regular,2016-10-15T17:00:00.000Z,,False,True,10278.0,3791.0,Kibbie Dome,70,Idaho,Sun Belt,55,"[7, 20, 21, 7]",0.999,166,New Mexico State,Sun Belt,23,"[13, 3, 0, 7]",0.01,
11900,400869382,2016,7,regular,2016-10-15T18:00:00.000Z,,False,True,13939.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,Conference USA,26,"[0, 10, 7, 9]",0.62884411777744,2229,Florida International,Conference USA,27,"[7, 3, 3, 14]",0.37115588222256,7.1076125946
11901,400869383,2016,7,regular,2016-10-15T19:00:00.000Z,,False,True,22839.0,3775.0,Joan C. Edwards Stadium,276,Marshall,Conference USA,27,"[10, 6, 3, 8]",0.78293813326225998027,2226,Florida Atlantic,Conference USA,21,"[14, 7, 0, 0]",0.21706186673774001973,
11902,400869385,2016,7,regular,2016-10-15T19:00:00.000Z,,False,True,20134.0,3895.0,Rice Stadium,242,Rice,Conference USA,13,"[6, 0, 7, 0]",0.7399808688650115,2636,UT San Antonio,Conference USA,14,"[7, 7, 0, 0]",0.26001913113498853,7.4790936119
